stop_name,stop_id,stop_lat,stop_lon
Tata Institute,58l,13.01313,77.56755
Tata Silk Farm,1qk,12.93581,77.57382
Tata Silk Farm,8s,12.93591,77.57384
Tata Values Homes Apartments,127,13.10127,77.44443
Tataguni,2py,12.84378,77.50924
Tattaguppe,23,12.77363,77.52931
Tattaguppe,26m,12.77369,77.52936
Tattanalli Gate,5j6,12.73549,77.73079
Tattanuru,30b,12.91515,77.82413
Tattanuru,5b9,12.91531,77.82413
Tattekere,1l1,12.67304,77.57257
Tattekere,67l,12.67309,77.57266
Tavakkal Hospital,3gr,13.10578,77.66442
Tavakkal Hospital,pc,13.10594,77.66442
Tavarekatte,4i,12.91143,77.3828
Tavarekatte,539,12.9115,77.38291
Tavarekere,4e9,12.9658,77.40008
Tavarekere,4ei,12.96567,77.4001
Tavarekere,4p1,12.96582,77.40018
Telecom Layout,170,12.94843,77.54937
Telecom Layout,2a0,13.06793,77.61654
Telecom Layout,4v,12.94844,77.54928
Telecom Layout,686,13.06791,77.61657
Telephone Exchange AGO/VSD,1lf,12.98219,77.58869
Telephone Exchange AGO/VSD,1u8,12.98225,77.58852
Tennis Court Thindlu,3h3,13.06825,77.56946
Tennis Court Thindlu,hq,13.06835,77.56952
Thabarahalli,3i1,13.18848,77.64475
Thabarahalli,58y,13.18861,77.64427
Thabarahalli Gate,1su,13.18856,77.64409
Thagachaguppe,1xp,12.86647,77.45507
Thagachaguppe,37h,12.95989,77.29042
Thagachaguppe,5ly,12.86645,77.45504
Thagachaguppe,60m,12.95987,77.29018
Thalagattapura,1xa,12.86958,77.53685
Thalagattapura,4uz,12.86958,77.53705
Thalagattapura Metro Station,3ae,12.87128,77.53854
Thalaghattapura Metro Station,lz,12.87143,77.53833
Thalaker Cross,2oi,13.15833,77.32524
Thalaker Cross,32h,13.15853,77.32531
Thammanayakanahalli,217,12.69564,77.63534
Thammarasanahalli,175,13.19527,77.83353
Thammarasanahalli Madhugirihalli,5oq,13.12633,77.49753
Thammenahalli,2u,13.07838,77.48927
Thammenahalli,340,13.0781,77.4893
Thammenahalli Cross,2so,13.08437,77.48876
Thammenahalli Cross,5io,13.08434,77.48874
Thammenahalli Palya,3lh,13.07597,77.48823
Thammenahalli Palya,z,13.07599,77.48816
Thandya,3ry,12.94578,77.26601
Thandya,4aw,12.9459,77.26576
Thandya Junction,3qp,12.87616,77.40108
Thanisandra,1xj,13.05611,77.63281
Thanisandra,4td,13.05588,77.63225
Thanisandra,ar,13.05612,77.6329
Thanisandra,v7,13.05598,77.63222
Tharabanahalli,267,12.99654,77.84406
Tharabanahalli,2iw,13.19037,77.62759
Tharabanahalli,2q6,13.10126,77.48088
Tharabanahalli,3xg,12.99641,77.84401
Tharabanahalli,40r,13.19046,77.62767
Tharabanahalli,57q,13.10126,77.48083
Tharabanahalli,d0,13.10124,77.48081
Tharabanahalli Choultry,19i,13.10535,77.47916
Tharabanahalli Choultry,n5,13.10537,77.47922
Tharabanahalli Colony,5yz,13.19084,77.62535
Tharabanahalli Colony,61n,13.19116,77.62524
Tharabanahalli Gate,196,13.1886,77.64397
Tharahunase,t4,13.17867,77.58855
Tharahunase,yq,13.17863,77.58857
Tharalu,15q,12.78931,77.5224
Tharalu,1c1,12.78935,77.52245
Tharalu Estate,1xt,12.78642,77.52441
Tharalu Estate,3ks,12.78643,77.52437
Thataguni,3hw,12.84369,77.50916
Thataguni BWSSB,511,12.84854,77.5161
Thataguni BWSSB,682,12.84858,77.516
Thattanahalli,kb,12.74546,77.72474
Thattanalli Gate,2n4,12.73535,77.7308
Thavatahalli,2xb,13.07706,77.86952
Thavatahalli,3wo,13.07707,77.86954
Thayappana Doddy,3kj,12.7105,77.4261
The Golden Palm Resort Nagarur colony Nelamangala,63a,13.08893,77.44564
The HSR Club,51b,12.90905,77.64467
The HSR Club,678,12.90907,77.64464
The Light House International Academy,3ap,13.13228,77.72122
Thellahalli Gate,1dh,13.22067,77.74823
Thellahalli Gate,44d,13.2207,77.74817
Theneyuru,2e7,13.22639,77.83658
Theneyuru,4p8,13.22637,77.83666
Therelek Engineers PVT LTD Peenya,557,13.02386,77.51844
Thigalara Chowdenahalli,5hh,12.88551,77.7583
Thigalara Chowdenahalli,ko,12.88551,77.75817
Thigalara Chowdenahalli Cross,1w7,12.88176,77.75687
Thigalara Chowdenahalli Cross,42h,12.88172,77.75677
Thigalara Chowdenahalli Cross,4dp,12.882,77.75681
Thigalarapalya,16g,13.01683,77.48306
Thigalarapalya,4j1,13.01687,77.48307
Thigularapalya (Isuvanahalli),2i,13.20862,77.34045
Thimmabhovipalya Shivanapura,4tm,13.05962,77.41933
Thimmadanahalli Gate,4i8,12.95769,77.7754
Thimmadanahalli Gate,z9,12.95762,77.77544
Thimmappana Palya,4ck,12.84165,77.39244
Thimmasandra,1cz,13.172,77.58126
Thimmasandra,29,12.97302,77.24158
Thimmasandra,3fm,12.97337,77.24174
Thimmasandra,5ph,13.12475,77.7694
Thimmasandra,ji,13.12475,77.76944
Thimmasandra,o,13.17205,77.58131
Thimmasandra Circle,3qu,13.16995,77.5804
Thimmasandra Circle,79,13.16985,77.58048
Thimmasandra Gate,2ez,13.12419,77.77335
Thimmasandra Gate,67o,13.12414,77.77332
Thimmayya Garden,22a,13.01838,77.59867
Thimmayya Garden,56a,13.01825,77.59872
Thimmegowdarapalya,1ir,12.82433,77.48997
Thimmegowdarapalya,5tq,12.8244,77.48999
Thindlu,12u,12.99049,77.86492
Thindlu,27e,13.0735,77.5667
Thindlu,2hq,13.07339,77.56674
Thindlu,42m,12.99053,77.86493
Thindlu Cross,5xk,13.22855,77.59992
Thindlu Cross,t1,13.22853,77.59998
Thindlu Gate,2kf,12.86036,77.79888
Thindlu Gate,cd,12.86044,77.79885
Thindlu Sarjapura,21w,12.86332,77.80812
Thindlu Sarjapura,65d,12.86346,77.80806
Thippagondanahalli,2fo,12.96193,77.33628
Thippagondanahalli Tumkur Road,2z9,13.16007,77.3227
Thippagondanahalli Tumkur Road,3bc,13.1602,77.32295
Thippasandra,3eq,12.87351,77.55638
Thippasandra,43c,12.87355,77.55638
Thippasandra,4ba,12.97371,77.6469
Thippasandra,5a,12.97361,77.64689
Thippasandra Gate,1r9,12.91818,77.75441
Thippasandra Gate,67x,12.91823,77.75457
Thippasandra Market,1bp,12.97249,77.65099
Thippasandra Theatre Anjanapur,5e3,12.88757,77.53158
Thippenahalli Anjaneya Temple,4r0,13.03574,77.4845
Thippenahalli Anjaneya Temple,4vq,13.03571,77.48451
Thippennahalli,39f,13.03662,77.48706
Thippennahalli,517,13.03665,77.48699
Thippennahalli Cross,4yf,13.02936,77.48361
Thippennahalli Cross,9e,13.02943,77.48362
Thippuru,g7,12.81505,77.44129
Thippuru,u8,12.8151,77.44123
Thirumala Dhaba,22z,13.09774,77.56323
Thirumala Dhaba,31k,13.09763,77.56324
Thirumala Gate,1oy,12.95118,77.2404
Thirumala Gate,2fz,12.95114,77.24066
Thirumala Theatre,67t,12.91946,77.64899
Thirumalapura,4b9,13.12538,77.48362
Thirumalapura,4l0,13.12541,77.48357
Thirumalashettyhalli  Cross,2a7,12.98602,77.78128
Thirumalashettyhalli  Cross,2nx,12.9862,77.7811
Thirumalashettyhalli Cross,1d,12.98638,77.78122
Thirumenahalli,3bs,13.11069,77.7536
Thirumenahalli Circle,55e,13.11115,77.75189
Thirumenahalli Cross (KNS College),1mc,13.08853,77.63531
Thirumenahalli Cross (KNS College),58c,13.08871,77.6355
Thirumenahalli Gate,1nv,13.11049,77.74515
Thirumenahalli Gate,3a7,13.11045,77.74512
Thirupalya,13v,12.82323,77.6658
Thirupalya,m8,12.82316,77.66572
Thirupalya Circle,44o,12.82337,77.66897
Thirupalya Circle,488,12.82341,77.66906
Thirupalya Govt Hospital,2pu,12.81801,77.66858
Thirupalya Muneshwara Temple,3mc,12.82312,77.66968
Thirupalya Muneshwara Temple,xq,12.82321,77.66967
Thiruvanga Gate,1e6,12.89598,77.82871
Thiruvaranga,4ui,12.90186,77.82659
Thiruvaranga Gate,335,12.89588,77.82878
Thiruvaranga Gate,97,12.89583,77.82879
Thittahalli,1ld,12.82176,77.46049
Thittahalli,5iq,12.82179,77.46053
Thogur Cross,2xw,12.84356,77.64427
Thogur Cross,ml,12.84346,77.64425
Thokathimmana Doddy,5jm,12.7483,77.47984
Thokathimmana Doddy Cross,24m,12.74399,77.47896
Thokathimmana Doddy Cross,5e1,12.74401,77.47878
Thomas Bakery,1c4,12.99119,77.61421
Thomas Bakery,2wd,12.99111,77.6143
Thonachinakuppe,2mb,13.14163,77.34737
Thonachinakuppe,3cy,13.14218,77.34763
Thore Byrasandra,3hu,13.11041,77.32966
Thore Byrasandra,s5,13.11034,77.3296
Thore Doddy High School,or,12.75862,77.39134
Thore Hosapalya,193,13.09972,77.32738
Thore Hosapalya,4e,13.02583,77.32927
Thore Hosapalya Cross,2ru,13.09592,77.32576
Thore Hosapalya Cross,40c,13.09588,77.32572
Thore Kempahalli,4g6,13.11981,77.33021
Thore Nagasandra Cross,n,13.11196,77.48188
Thore Nagasandra Cross,nu,13.11201,77.48192
ThoreDoddy,2kp,12.75738,77.39737
ThoreDoddy,32x,12.75743,77.39736
Thorechannahalli,1d9,12.99786,77.27104
Thorepalya,4o0,12.99099,77.24355
Thorepalya,4zx,12.99098,77.2436
Thorepalya,5kq,13.09482,77.33839
Thorepalya,5md,13.09478,77.33834
Thotada Guddadahalli,390,13.06819,77.48944
Thotada Guddadahalli,df,13.06819,77.48948
Thotagere Basavanna Devastana,30h,13.13824,77.45362
Thotagere Basavanna Devastana,60c,13.13819,77.45361
Thotagere Village,4o1,13.13615,77.44599
Thotagere Village,4px,13.1361,77.446
Thubarahalli,1wi,12.95575,77.72042
Thubarahalli,4d6,12.95585,77.72061
Thunga Nagara,4ly,12.99192,77.48526
Thunga Nagara,ss,12.99195,77.4853
Thunganagara Cross,4gp,12.9856,77.485
Thunganagara Cross,657,12.98551,77.48501
Thyagadahalli,29x,13.16463,77.39429
Thyagadahalli,5wp,13.1645,77.3943
Thyagaraja Nagara,19j,12.93215,77.56764
Thyagaraja Nagara,zs,12.93203,77.56755
Thyagaraja Nagara KEB Quarters,1pk,12.93504,77.56842
Thyagaraja Nagara KEB Quarters,4ie,12.93515,77.56845
Thyamagondlu,1uv,13.21567,77.30226
Thyamagondlu,2th,13.21562,77.30219
Thyamagondlu Cross,3h,13.15183,77.33767
Thyamagondlu Cross,4wj,13.15178,77.33772
Thyavakanahalli Gate,58v,12.82794,77.78634
Thyavakanahalli Gate,5e2,12.82757,77.78636
Timber Yard Layout,26l,12.94832,77.5433
Tin Factory,1jh,12.99709,77.66946
Tin Factory,mk,12.99645,77.66857
Tippu Palace,3y6,12.95997,77.5737
Tirumagondanahalli,5hi,12.79438,77.72032
Tirumagondanahalli,9w,12.79407,77.72165
Town Hall,1es,12.96355,77.58375
Town Hall,3kt,12.96361,77.58515
Town Hall,qj,12.96384,77.58434
Town Hall 1,52b,12.96409,77.58404
Toyota Kirloskar Motor,1ud,12.78279,77.41295
Trinity Circle,3xn,12.97093,77.6197
Trinity Circle,40f,12.97071,77.61959
Trumpet (KIA),5v1,13.19655,77.65464
Trumpet (KIA),689,13.19625,77.65369
Tulasipura,2d8,12.845,77.55786
Tulips Resort,2cd,12.8286,77.59556
Tulips Resort,65,12.82857,77.59552
Tumkur Road Junction,3jb,13.09812,77.38544
Tumkur Road Junction,3ze,13.09758,77.38535
Tumkur Road Junction,5i7,13.09816,77.38615
Turahalli,39s,12.8943,77.53587
Turahalli,wq,12.89438,77.5358
Udakunte,2ht,13.13218,77.23564
Udakunte,rs,13.13214,77.23562
Udaya Badavane,1bm,12.96165,77.46698
Udaya Badavane,454,12.9617,77.467
Udayapura,47a,12.81325,77.51202
Udayapura,524,12.81303,77.51202
Uddandahalli,3aj,12.88631,77.38376
Uddandahalli,3uh,12.88644,77.38382
Uddandahalli Cross,4lc,12.88727,77.37657
Uddandahalli Cross,4sg,12.88721,77.37654
Udhbhava School,2p5,12.92668,77.41741
Udichikkanahalli,467,13.17433,77.39485
Udichikkanahalli,9u,13.17432,77.3948
Udipalya,1zm,12.82017,77.51331
Udipalya,3q3,12.82044,77.5142
Udupi Garden Petrol Bunk,2ch,12.91714,77.61023
Udupi Garden Petrol Bunk,4nf,12.91717,77.61007
Uduvegere,4d4,12.93321,77.21634
Uduvegere,q8,12.9332,77.2165
Uganawadi,3i5,13.23921,77.6569
Uganawadi,5q,13.23901,77.65698
Uganawadi Cross,2k7,13.23219,77.65601
Uganawadi Cross,2wv,13.23208,77.65594
Uganawadi Cross,3oh,13.2319,77.65594
UjinappanaDoddy,1o2,12.70088,77.56792
UjinappanaDoddy,52x,12.70105,77.56807
Ullala Lake,1dw,12.95872,77.47928
Ullala Lake,3p6,12.95874,77.47942
Ullala Satelite Town,4rc,12.96283,77.47502
Ullala Satellite Town Cross,3go,12.96215,77.47858
Ullala Satellite Town Cross,499,12.96212,77.4785
Ullalu,by,12.95568,77.48014
Ullalu Village,239,12.95591,77.48012
UmarBhagh Layout,54e,12.91295,77.56536
Ummalu,3pn,13.07334,77.93768
Ummalu Gate,49,13.07826,77.91775
Ummulu Gate,49i,13.07828,77.91783
Univesity Quarters,13m,12.9528,77.50008
Upadhyaya Badavane,2vf,12.93522,77.49903
Upadhyaya Badavane,8z,12.93535,77.49909
Upkar Layout Cross,509,12.96371,77.48
Upkar Layout Cross,5v7,12.96375,77.47989
Upkar Residency Layout,2jm,12.96402,77.48897
Upkar Residency Layout,387,12.96405,77.48891
Upparahalli Gate,1h0,13.08423,77.78208
Upparahalli Gate,5t1,13.0841,77.78205
Uragana Doddy,2zz,12.73343,77.60076
Uragana Doddy,ur,12.73348,77.60075
Uttanahalli,3so,13.16555,77.65147
Uttanahalli,cn,13.16563,77.65163
Uttanahalli  Circle,46d,13.16272,77.64702
Uttarahalli,171,12.90573,77.54271
Uttarahalli,2tl,12.9059,77.54282
Uttarahalli,4hr,12.90544,77.5431
Uttarahalli,4pi,12.90558,77.54298
Uttarahalli 4th Cross 5th Main Junction,63k,12.90461,77.54146
Uttarahalli 4th Cross 5th Main Junction,681,12.90475,77.54153
Uttarahalli Water Tank,4wt,12.9084,77.53464
Uttarahalli Water Tank,62e,12.90832,77.5345
Uttari Cross,4sc,12.80841,77.51047
Uttari Cross,5ub,12.80844,77.51048
Utthari,1ed,12.81802,77.49322
Utthari,5ch,12.81797,77.49325
VBHC Apartment Gate,30n,12.7574,77.70466
VBHC Apartment Gate,61h,12.75757,77.7046
VRL Gowdon,393,13.08658,77.60416
Vabasandra,1s5,13.12244,77.78002
Vabasandra,2et,12.81462,77.65048
Vabasandra,3c1,12.81454,77.65059
Vabasandra,99,13.12245,77.78
Vabasandra Gate,37i,13.12358,77.77328
Vabasandra Gate,66a,13.12358,77.77325
Vaddarahalli Cross,2gj,13.01496,77.44694
Vaddarahalli Cross,5m1,13.01494,77.44696
Vaddarapalya,2ha,12.76579,77.64079
Vaddarapalya,48h,12.84389,77.61194
Vaddarapalya,61r,13.03869,77.64625
Vaddarapalya,6b,12.76574,77.64077
Vaddarapalya,8p,12.84383,77.61206
Vaddarapalya,zd,13.03855,77.64658
Vaddarapalya JP Nagara 8th Phase,2yg,12.87463,77.57658
Vaddarapalya JP Nagara 8th Phase,3d,12.87468,77.57649
Vaderahalli,2kn,12.74088,77.4808
Vaderahalli,3qv,12.83538,77.52685
Vaderahalli,4pq,13.09607,77.53749
Vaderahalli,5b4,12.83541,77.52681
Vaderahalli,5x9,13.09609,77.53747
Vaderahalli,d2,12.74075,77.48076
Vaderahalli Cross,42p,13.09932,77.44484
Vaderahalli Cross,7i,13.0993,77.44488
Vaderamanchanahalli Jigani,2ok,12.76836,77.63031
Vaderamanchanahalli Jigani,5c6,12.76832,77.63032
Vagata,441,13.02308,77.83578
Vagata,gx,13.02304,77.83572
Vagdevi Vilas School,2ed,12.93238,77.7606
Vagdevi Vilas School,3tx,12.93227,77.76075
Vahale Gate,1y4,12.87687,77.34203
Vahale Gate,3ll,12.87691,77.34208
Vaiyali Kaval,3hr,12.99916,77.57769
Vaiyali Kaval,5ba,12.99915,77.57754
Vaiyalikaval Police Station,31t,13.00176,77.57846
Vaiyalikaval Police Station,5q3,13.00207,77.57851
Vajarahalli,1os,12.82396,77.39157
Vajarahalli,23m,12.82392,77.39154
Vajarahalli Colony,2yd,12.82303,77.39734
Vajarahalli Colony,xv,12.82297,77.39729
Vajarahalli Junction,1xn,12.82511,77.38214
Vajarahalli Junction,4rx,12.82512,77.38208
Vajarahalli Metro Station,1p,12.8773,77.54459
Vajarahalli Metro Station,1to,12.87768,77.54498
Vajragiri Estate,34f,12.85769,77.55663
Vajragiri Estate,j0,12.85767,77.55657
Vajrakattepalya,2c3,13.15792,77.38126
Vajrakattepalya,4te,13.15804,77.38128
Vajramuneshwara Gate,2n8,12.86483,77.53314
Vajramuneshwara Gate,vq,12.86481,77.53334
Valagere Kallahalli,3fi,12.88242,77.77587
Valagere Kallahalli,4si,12.88243,77.77592
Valagere Kallahalli Cross,2zs,12.88182,77.76551
Valagere Kallahalli Cross,4jz,12.8818,77.76555
Valepura,2gz,12.9562,77.76516
Valepura,b8,12.95576,77.76635
Valepura 1,5i,12.95621,77.76515
Valepura Cross,24q,12.94645,77.76694
Valepura Cross,4iz,12.94638,77.7668
Valepura Gate,2zb,12.94895,77.7723
Valepura Gate,3s9,12.94893,77.77237
Vallaba Education Trust School,3wk,12.89055,77.55138
Vallaba Education Trust School,4fa,12.89051,77.55146
Vanakanahalli,5u1,12.67277,77.69461
Vanakanahalli,r6,12.67278,77.69466
Vannarapet,3u9,12.95647,77.62115
Vannarapet,507,12.95625,77.62095
Vapasandra,1sv,12.82667,77.63999
Varadanayakanahalli,46c,13.17031,77.35547
Varadenahalli,2vu,12.96099,77.31242
Varadenahalli,2y1,13.21642,77.80333
Varadenahalli,34d,12.96099,77.31235
Varadenahalli,54a,13.21643,77.80343
Varadenahalli Handpost,2d9,12.95536,77.31196
Varadenahalli Handpost,63o,12.95539,77.31192
Varahasandra,412,12.87403,77.48672
Varna Factory Dabaspet Industrial Area,5ql,13.23442,77.26758
Varthur Kodi,19c,12.95679,77.74555
Varthur Kodi,4uo,12.95642,77.74524
Varthur Kodi,u,12.95664,77.74472
Varthur kodi,3sc,12.95897,77.74642
Varthuru,2wa,12.98557,77.40216
Varthuru,3bk,12.94016,77.74727
Varthuru,3w8,12.98568,77.40221
Varthuru,51u,12.94011,77.74735
Varthuru Govt College,1tq,12.94276,77.74697
Varthuru Govt College,427,12.94221,77.74711
Varthuru Govt College,53y,12.9425,77.74709
Varthuru Police Station,18r,12.93828,77.74692
Varthuru Police Station,1p7,12.93773,77.74638
Varthuru Police Station,49y,12.93798,77.74674
Vasantavihar Colony Billamaranahalli,2xo,13.14952,77.6352
Vasantavihar Colony Billamaranahalli,5w,13.14961,77.6352
Vasantha Nagara,3k3,13.05356,77.36028
Vasantha Nagara,4ch,12.99278,77.59503
Vasantha Nagara,r1,13.05359,77.36033
Vasanthanagara,1wf,12.99395,77.59547
Vasanthappa Block,230,13.02628,77.58917
Vasanthappa Block,ol,13.02629,77.58904
Vasanthapura,3pj,12.89635,77.55242
Vasanthapura,4a5,12.89626,77.55244
Vasavi Vidya Mandira,z6,12.94832,77.57564
Vasudev Adigas Hotel,4ew,12.91069,77.63247
Vasudev Adigas Hotel,8e,12.91066,77.63244
Vasudevapura,1i4,12.79802,77.52037
Vasudevapura,5c1,12.79809,77.52029
Veera raghavana Palya,1g5,13.11628,77.36599
Veera raghavana Palya,1uw,13.11633,77.36595
Veerabhadra Nagara,2vi,12.93807,77.53368
Veerabhadra Nagara,3er,12.93869,77.53376
Veerabhadranagara,4zf,12.93828,77.53343
Veeraiah Enclave Arishinakunte,37u,13.07406,77.42326
Veeraiah Enclave Arishinakunte,54v,13.07408,77.4233
Veerananjipura,3qc,13.13068,77.36841
Veeranjaneya Temple,3n8,12.82904,77.41214
Veeranjaneya Temple,525,12.82864,77.41254
Veerannapalya,4x1,13.04214,77.61359
Veerannapalya,5gg,13.0425,77.61357
Veerannapalya,5vw,13.04231,77.61382
Veerannapalya,60q,13.04257,77.61369
Veerasandra,1ag,12.83997,77.67709
Veerasandra,46t,12.84012,77.67674
Veeregowdanadoddy,470,12.89453,77.27844
Veeregowdanadoddy,566,12.89444,77.27845
Velankani Drive,1tl,12.85116,77.65763
Venkatagiri Kote,3nh,13.32716,77.72547
Venkatagiri Kote,yb,13.32732,77.72567
Venkatala,56s,13.1111,77.60498
Venkatala,5ap,13.11139,77.60456
Venkatapura,4ai,13.27979,77.82066
Venkatapura,4o2,13.2798,77.82075
Venkatapura Cross,41a,13.28338,77.8058
Venkatapura Cross,48r,13.28344,77.8059
Venkatapura Gate Lakkondahalli,2go,13.11453,77.77365
Venkatapura Gate Lakkondahalli,2xc,13.1146,77.77366
Venkateshapura,61e,13.0155,77.61762
Venkateshapura,iy,13.01537,77.61749
Venkateshwara College,1od,13.16039,77.63637
Venkateshwara College,457,13.16037,77.63641
Venkateshwara Layout,1qj,12.99331,77.48856
Venkateshwara Layout,201,12.99335,77.4886
Venkateshwara Nagara Cross,2tx,13.07187,77.61907
Venkateshwara Nagara Cross,3hy,13.07182,77.61906
Venkateshwara Nagara Cross,4w8,13.07044,77.62065
Venkateshwara Nagara Cross,v2,13.07056,77.62066
Venugopala Nagara,18x,13.03969,77.49403
Venugopala Nagara,49h,13.03975,77.49408
Venugopala Temple Devasandra,27l,13.00525,77.7023
Venugopala Temple Devasandra,2gt,13.00529,77.70232
Veterinary Hospital,2gk,13.03018,77.58697
Veterinary Hospital,66y,13.03257,77.58769
Vibhuthipura Samudaya Bhavan,32,12.9647,77.67763
Vibhuthipura Samudaya Bhavan,329,12.96468,77.67747
Vidhana Soudha,146,12.98098,77.5887
Vidhana Soudha Karnataka High Court,5x3,12.9802,77.59296
Vidhana Soudha Karnataka High Court,tu,12.97821,77.59135
Vidhana Soudha Layout,683,13.01543,77.52245
Vidhana Soudha Layout,mu,13.01542,77.52232
Vidyagiri Layout Chandra Layout,4e2,12.95557,77.52115
Vidyamanyanagara,3p1,13.00461,77.48742
Vidyamanyanagara,3r,13.0046,77.48746
Vidyanagara Chikkajala,140,13.16001,77.64073
Vidyanagara Chikkajala,1ls,13.15958,77.64073
Vidyanagara Chikkajala 1,2a3,13.15991,77.64068
Vidyanagara Cross,1vw,13.161,77.6269
Vidyanagara Cross Chikkajala,1qh,13.16137,77.62657
Vidyanagara Cross Chikkajala,3at,13.16101,77.62724
Vidyaniketan Public School,12h,12.95118,77.48631
Vidyaniketan Public School,4ac,12.95111,77.4862
Vidyaniketan School Hebbala,1tb,13.04748,77.59642
Vidyaniketan School Hebbala,5ac,13.04769,77.59644
Vidyapeeta Circle,5xc,12.9352,77.56073
Vidyapeeta Circle,aq,12.93521,77.56066
Vidyaranyapura,55s,13.08393,77.56029
Vidyaranyapura,5dc,13.08372,77.56028
Vidyaranyapura Bus Station,l3,13.08374,77.5607
Vidyaranyapura Post Office,2wo,13.07658,77.55831
Vidyaranyapura Post Office,4gz,13.07659,77.55835
Vidyasagara,3a2,13.04564,77.62743
Vidyasagara,43z,13.04559,77.62758
Vigneshwara Nagara,189,12.99255,77.4993
Vijaya Bank Bannerughatta,18w,12.81559,77.58317
Vijaya Bank Bannerughatta,2nn,12.81549,77.58299
Vijaya Bank Colony Ayyappa Temple,40y,12.89123,77.60631
Vijaya Bank Colony Ayyappa Temple,4fo,12.89127,77.60628
Vijaya Bank Colony Ring Road,5ca,13.01726,77.65992
Vijaya Bank Colony Ring Road,5fn,13.01695,77.66021
Vijaya Bank Layout Devarachikkanahalli,20c,12.89284,77.61051
Vijaya Bank Layout Devarachikkanahalli,2no,12.89279,77.61053
Vijaya Bank Layout Petrol Bunk,16o,12.89223,77.61162
Vijaya Bank Layout Petrol Bunk,18b,12.89206,77.61172
Vijaya Bank Layout Petrol Bunk,3nx,12.89229,77.61167
Vijaya College,3k5,12.94067,77.58013
Vijaya College,48q,12.94001,77.58002
Vijaya School,4gu,13.13045,77.67249
Vijaya School,4wc,13.13048,77.6725
Vijayanagara,2cr,12.97192,77.53766
Vijayanagara,4kg,12.97433,77.53843
Vijayanagara,5gq,12.97311,77.53816
Vijayanagara,bm,12.97197,77.53786
Vijayanagara Garage,44v,12.966,77.53555
Vijayanagara Garage,48g,12.96449,77.53437
Vijayanagara Garage,4oa,12.96558,77.53492
Vijayanagara Metro Station,24l,12.97072,77.53718
Vijayanagara Vijaya Bank,5oi,12.97359,77.54155
Vijayapura Bus Stand Jangamakote,66d,13.29479,77.80199
Vijayapura Bus Stand Jangamakote,aa,13.29499,77.80215
Vijayapura Cross,4ds,13.25686,77.7173
Vijayapura Cross,jl,13.25678,77.71718
Vijayapura Gate,11z,13.03924,77.88166
Vijayapura Gate,38u,13.03928,77.88171
Vijayapura Toll Gate,2ex,13.29158,77.80606
Vijayapura Toll Gate,ua,13.2915,77.80605
Vinayaka Chitramandira,34q,12.87488,77.56994
Vinayaka Layout,1dz,12.96486,77.53038
Vinayaka Layout,2ga,12.96491,77.53041
Vinayaka Layout Nagarabhavi,2l2,12.96069,77.50759
Vinayaka Layout Nagarabhavi,mf,12.96076,77.50745
Vinayaka Nagara,1f6,13.06746,77.42082
Vinayaka Nagara,1w1,12.96466,77.75514
Vinayaka Nagara,2cw,13.0827,77.54308
Vinayaka Nagara,py,13.08258,77.5433
Vinayaka Nagara Hesarghatta,63n,13.13865,77.47451
Vinayaka Nagara Hesarghatta,qs,13.13859,77.47477
